2026-03-10T02:31:02+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES:  | ERR: SSL certificate problem: self signed certificate in certificate chain
2026-03-17T11:55:19+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":791,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773748519,"text":"Welcome to the bookie bot!","reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"},{"text":"\ud83d\udcca Balance","callback_data":"BALANCE"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"},{"text":"\ud83d\udd52 Active Request","callback_data":"ACTIVE_REQUESTS"}]]}}} | ERR: 
2026-03-17T11:55:22+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T11:55:22+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":791,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773748519,"edit_date":1773748522,"text":"\ud83d\udcb0 Balance is : $150.00","entities":[{"offset":0,"length":23,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"Back to Menu","callback_data":"MAIN_MENU"}]]}}} | ERR: 
2026-03-17T12:14:37+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T12:14:38+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":792,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773749678,"text":"Welcome to the bookie bot!","reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"},{"text":"\ud83d\udcca Balance","callback_data":"BALANCE"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"},{"text":"\ud83d\udd52 Active Request","callback_data":"ACTIVE_REQUESTS"}]]}}} | ERR: 
2026-03-17T12:14:41+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T12:14:42+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":792,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773749678,"edit_date":1773749682,"text":"\ud83d\udcb0 Balance is : $170.00","entities":[{"offset":0,"length":23,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"Back to Menu","callback_data":"MAIN_MENU"}]]}}} | ERR: 
2026-03-17T12:14:47+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T12:14:48+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":793,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773749688,"text":"Welcome to the bookie bot!","reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"},{"text":"\ud83d\udcca Balance","callback_data":"BALANCE"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"},{"text":"\ud83d\udd52 Active Request","callback_data":"ACTIVE_REQUESTS"}]]}}} | ERR: 
2026-03-17T12:14:50+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T12:14:51+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":793,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773749688,"edit_date":1773749691,"text":"\ud83d\udcb0 Balance is : $150.00","entities":[{"offset":0,"length":23,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"Back to Menu","callback_data":"MAIN_MENU"}]]}}} | ERR: 
2026-03-17T12:16:07+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T12:16:08+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":794,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773749768,"text":"Welcome to the bookie bot!","reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"},{"text":"\ud83d\udcca Balance","callback_data":"BALANCE"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"},{"text":"\ud83d\udd52 Active Request","callback_data":"ACTIVE_REQUESTS"}]]}}} | ERR: 
2026-03-17T12:16:10+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T12:16:11+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":794,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773749768,"edit_date":1773749771,"text":"Welcome to the bookie bot!\n\n\u2794 You selected: Deposit","entities":[{"offset":28,"length":23,"type":"bold"}]}} | ERR: 
2026-03-17T12:16:12+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":795,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773749772,"text":"How much would you like to deposit? (Please type a number, e.g. 50)"}} | ERR: 
2026-03-17T12:16:15+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":797,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773749775,"text":"Please select the wallet you want to use for this $100 deposit:","reply_markup":{"inline_keyboard":[[{"text":"Wallet: venmo","callback_data":"DEPOSIT_METHOD_venmo"},{"text":"Wallet: paypal","callback_data":"DEPOSIT_METHOD_paypal"}]]}}} | ERR: 
2026-03-17T12:16:17+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T12:16:18+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":797,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773749775,"edit_date":1773749778,"text":"Please select the wallet you want to use for this $100 deposit:\n\n\u2794 Wallet selected is venmo","entities":[{"offset":65,"length":26,"type":"bold"}]}} | ERR: 
2026-03-17T12:16:19+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":798,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773749779,"text":"Step 1 of 2\nSend $30.00 to Rajani\n\nMethod: venmo\nHandle: $rajani45\n\n\ud83d\udcf8 After sending the payment, upload the receipt here.","entities":[{"offset":0,"length":11,"type":"bold"},{"offset":17,"length":6,"type":"bold"},{"offset":27,"length":6,"type":"bold"},{"offset":43,"length":5,"type":"code"},{"offset":57,"length":9,"type":"code"}]}} | ERR: 
2026-03-17T12:16:26+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":800,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773749786,"text":"Please upload a photo of your payment receipt."}} | ERR: 
2026-03-17T17:34:04+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":803,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773768844,"text":"Welcome to Rajani's bookie bot!","entities":[{"offset":11,"length":6,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"},{"text":"\ud83d\udcca Balance","callback_data":"BALANCE"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"},{"text":"\ud83d\udd52 Active Request","callback_data":"ACTIVE_REQUESTS"}]]}}} | ERR: 
2026-03-17T17:34:15+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T17:34:16+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":803,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773768844,"edit_date":1773768856,"text":"Welcome to Rajani's bookie bot!\n\n\u2794 You selected: Deposit","entities":[{"offset":33,"length":23,"type":"bold"}]}} | ERR: 
2026-03-17T17:34:17+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":804,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773768857,"text":"How much would you like to deposit? (Please type a number, e.g. 50)"}} | ERR: 
2026-03-17T17:34:23+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":806,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773768863,"text":"Please select the wallet you want to use for this $300 deposit:","reply_markup":{"inline_keyboard":[[{"text":"Wallet: venmo","callback_data":"DEPOSIT_METHOD_venmo"},{"text":"Wallet: paypal","callback_data":"DEPOSIT_METHOD_paypal"}]]}}} | ERR: 
2026-03-17T17:34:26+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T17:34:27+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":806,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773768863,"edit_date":1773768867,"text":"Please select the wallet you want to use for this $300 deposit:\n\n\u2794 Wallet selected is venmo","entities":[{"offset":65,"length":26,"type":"bold"}]}} | ERR: 
2026-03-17T17:34:28+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":807,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773768868,"text":"Step 1 of 1\nSend $300.00 to Bookie\n\nMethod: venmo\nHandle: $peter\n\n\ud83d\udcf8 After sending the payment, upload the receipt here.","entities":[{"offset":0,"length":11,"type":"bold"},{"offset":17,"length":7,"type":"bold"},{"offset":28,"length":6,"type":"bold"},{"offset":44,"length":5,"type":"code"},{"offset":58,"length":6,"type":"code"}]}} | ERR: 
2026-03-17T17:34:42+00:00 | TOKEN: 81644488... | METHOD: sendPhoto | RES: {"ok":true,"result":{"message_id":809,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8596579399,"first_name":"Goga","last_name":"Lokhande","username":"Goga1708","type":"private"},"date":1773768882,"photo":[{"file_id":"AgACAgUAAxkBAAIDKGm5kLHC7wp4pC89A7k8mtDBlbfuAALmDmsbnlrIVVBYEjoBqVBbAQADAgADcwADOgQ","file_unique_id":"AQAD5g5rG55ayFV4","file_size":2084,"width":90,"height":90},{"file_id":"AgACAgUAAxkBAAIDKGm5kLHC7wp4pC89A7k8mtDBlbfuAALmDmsbnlrIVVBYEjoBqVBbAQADAgADeAADOgQ","file_unique_id":"AQAD5g5rG55ayFV9","file_size":8838,"width":580,"height":580},{"file_id":"AgACAgUAAxkBAAIDKGm5kLHC7wp4pC89A7k8mtDBlbfuAALmDmsbnlrIVVBYEjoBqVBbAQADAgADbQADOgQ","file_unique_id":"AQAD5g5rG55ayFVy","file_size":11771,"width":320,"height":320}],"caption":"\ud83d\udcb0 Deposit Credited\n\nPlayer Rajani (@Rajani1708) has sent $300.00 directly to you.\nThis amount has been deposited into your account.\n\nPayment method: venmo\nReference: PART-1\n\nPlease wait at least 10 minutes before pressing 'Didn't Receive' as notifications and transfers can sometimes take a few minutes to process.\n\nReceipt attached below.","caption_entities":[{"offset":0,"length":19,"type":"bold"},{"offset":28,"length":8,"type":"bold"},{"offset":36,"length":11,"type":"mention"},{"offset":36,"length":11,"type":"bold"},{"offset":47,"length":1,"type":"bold"},{"offset":58,"length":7,"type":"bold"},{"offset":104,"length":27,"type":"bold"},{"offset":175,"length":140,"type":"italic"}],"reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udea8 Didn't Receive","callback_data":"DISPUTE_SPLIT_1"},{"text":"Back to Menu","callback_data":"MAIN_MENU"}]]}}} | ERR: 
2026-03-17T17:34:43+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":810,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773768883,"text":"\u2705 All payment receipts have been submitted.\nYour deposit has been approved and your wallet is credited instantly! Recipients have 10 minutes to review the payment.","entities":[{"offset":2,"length":41,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"Back to Menu","callback_data":"MAIN_MENU"}]]}}} | ERR: 
2026-03-17T17:36:07+00:00 | TOKEN: 81644488... | METHOD: getFile | RES: {"ok":true,"result":{"file_id":"AgACAgUAAxkBAAIDKGm5kLHC7wp4pC89A7k8mtDBlbfuAALmDmsbnlrIVVBYEjoBqVBbAQADAgADbQADOgQ","file_unique_id":"AQAD5g5rG55ayFVy","file_size":11771,"file_path":"photos/file_17.jpg"}} | ERR: 
2026-03-17T17:36:45+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T17:36:46+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":811,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773769006,"text":"Welcome to the bookie bot!","reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"},{"text":"\ud83d\udcca Balance","callback_data":"BALANCE"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"},{"text":"\ud83d\udd52 Active Request","callback_data":"ACTIVE_REQUESTS"}]]}}} | ERR: 
2026-03-17T17:36:50+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T17:36:52+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":811,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773769006,"edit_date":1773769012,"text":"\ud83d\udcb0 Balance is : $300.00","entities":[{"offset":0,"length":23,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"Back to Menu","callback_data":"MAIN_MENU"}]]}}} | ERR: 
2026-03-17T17:36:58+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T17:36:59+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":812,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773769019,"text":"Welcome to the bookie bot!","reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"},{"text":"\ud83d\udcca Balance","callback_data":"BALANCE"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"},{"text":"\ud83d\udd52 Active Request","callback_data":"ACTIVE_REQUESTS"}]]}}} | ERR: 
2026-03-17T17:37:03+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T17:37:12+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T17:39:14+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T17:39:15+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":812,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773769019,"edit_date":1773769155,"text":"Welcome to the bookie bot!\n\n\u2794 You selected: Withdraw","entities":[{"offset":28,"length":24,"type":"bold"}]}} | ERR: 
2026-03-17T17:39:16+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":813,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773769156,"text":"How much would you like to withdraw? (Your available balance is $300.00)"}} | ERR: 
2026-03-17T17:39:34+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":815,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773769174,"text":"Please select a payout method to receive your $50:","reply_markup":{"inline_keyboard":[[{"text":"venmo","callback_data":"SET_METHOD_NAME_venmo"},{"text":"paypal","callback_data":"SET_METHOD_NAME_paypal"}],[{"text":"\u2795 Other Method","callback_data":"ADD_PAYOUT_METHOD"}]]}}} | ERR: 
2026-03-17T17:39:39+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-17T17:39:40+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":815,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773769174,"edit_date":1773769180,"text":"Please select a payout method to receive your $50:\n\n\u2794 Method Selected: venmo","entities":[{"offset":52,"length":24,"type":"bold"}]}} | ERR: 
2026-03-17T17:39:41+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":816,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773769181,"text":"Great. Now please enter your Handle/Address for venmo in chat:"}} | ERR: 
2026-03-17T17:39:50+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":818,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773769190,"text":"Please confirm your payout details:\n\n\ud83d\udcb0 Amount: $50.00\n\ud83c\udfe6 Method: venmo\n\ud83d\udc64 Account: 4rajini45\n\nIs this correct?","entities":[{"offset":0,"length":35,"type":"bold"},{"offset":48,"length":6,"type":"bold"},{"offset":66,"length":5,"type":"bold"},{"offset":84,"length":9,"type":"code"}],"reply_markup":{"inline_keyboard":[[{"text":"\u2705 Yes, Proceed","callback_data":"CONFIRM_PAYOUT_YES"},{"text":"\u274c No, Change","callback_data":"CONFIRM_PAYOUT_NO"}]]}}} | ERR: 
2026-03-17T17:40:12+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
